LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,MEAN_INTENSITY_CH3,MEDIAN_INTENSITY_CH3,MIN_INTENSITY_CH3,MAX_INTENSITY_CH3,TOTAL_INTENSITY_CH3,STD_INTENSITY_CH3,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2,CONTRAST_CH3,SNR_CH3
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Mean intensity ch3,Median intensity ch3,Min intensity ch3,Max intensity ch3,Sum intensity ch3,Std intensity ch3,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2,Contrast ch3,Signal/Noise ratio ch3
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,Mean ch3,Median ch3,Min ch3,Max ch3,Sum ch3,Std ch3,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2,Ctrst ch3,SNR ch3
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,,,
ID158393,158393,4,2415.5546875,293.2804002034212,707.7960876192584,0.0,11.542383670806885,28,7.5,1,,79.61904761904762,34.0,29.0,482.0,1672.0,102.48486531701947,368.9047619047619,0.0,0.0,3778.0,7747.0,973.6447455187084,2069.7619047619046,2437.0,805.0,2529.0,43465.0,698.0332302091286,0.31511159178055254,0.37229655117110855,0.9963279110967949,0.37819357848022717,-0.040065372288002506,-0.24751516410192553
ID152510,152510,4,2763.888427734375,293.626723373231,707.8534951911729,0.0,0.412227988243103,1,7.5,1,,51.61904761904762,34.0,29.0,234.0,1084.0,47.912917037554905,403.4761904761905,0.0,0.0,4095.0,8473.0,1131.1990372630105,2066.0,2434.0,803.0,2525.0,43386.0,701.8923706666144,0.21286713286713288,0.37816623865429905,0.9925921570933035,0.35535407760670557,-0.040639485227659054,-0.2493768583343854
ID156799,156799,4,2298.7333984375,293.6173130163653,707.7871551896785,0.0,7.0078758001327515,17,7.5,1,,60.333333333333336,32.0,26.0,428.0,1267.0,88.57896665311316,354.0,0.0,0.0,3367.0,7434.0,911.7674593886317,2047.095238095238,2429.0,734.0,2530.0,42989.0,734.0822777292683,0.2719287238047434,0.29123865430318135,0.9709683833764168,0.382538015251812,-0.04329901495784158,-0.2524207771651962
ID157759,157759,4,2743.677490234375,293.24087080785756,707.9502816012432,0.0,9.893471717834473,24,7.5,1,,80.28571428571429,33.0,26.0,471.0,1686.0,112.19587463768126,439.9047619047619,0.0,0.0,4083.0,9238.0,1083.9241165672947,2049.4761904761904,2443.0,721.0,2518.0,43039.0,746.4054942889702,0.35748792270531404,0.376891881473087,0.986933727651566,0.4031757371963346,-0.042639032162092284,-0.24458491424079215
ID155004,155004,4,2166.713134765625,294.1197571230742,707.9880501021506,0.0,5.771191835403442,14,7.5,1,,78.19047619047619,35.0,29.0,475.0,1642.0,109.18040989464137,380.0952380952381,0.0,0.0,2759.0,7982.0,859.1697099387236,2050.3809523809523,2430.0,759.0,2539.0,43058.0,724.7895885145201,0.33279220779220775,0.35764308895066277,0.99849774661993,0.44206577515007134,-0.043065178377957966,-0.2546223372577076
ID156029,156029,4,2567.77978515625,292.89326833650034,708.8325799967628,0.0,6.595647811889648,16,7.5,1,,78.66666666666667,33.0,29.0,578.0,1652.0,127.50424829523655,435.7142857142857,0.0,0.0,3440.0,9150.0,1040.5598081252774,2058.5238095238096,2488.0,728.0,2538.0,43229.0,752.3558080487994,0.36233378002267813,0.32818701066607053,0.9671073847146082,0.41172892522194277,-0.04151746615966202,-0.2370332380311284
ID152898,152898,5,3828.283447265625,731.636575306502,569.0103653657453,0.0,2.061139941215515,5,7.5,1,,100.80952380952381,58.0,31.0,430.0,2117.0,106.4995864065298,1678.5238095238096,692.0,0.0,4095.0,35249.0,1816.0734737077025,2132.9523809523807,2437.0,435.0,2518.0,44792.0,622.8576463519154,0.38207932103802844,0.5233644290911328,0.6530006917007632,0.7302384434695585,-0.06702770256196633,-0.4920485319096996
ID152453,152453,5,4063.131103515625,858.7428253363225,569.2144289345371,0.0,0.412227988243103,1,7.5,1,,86.23809523809524,34.0,29.0,372.0,1811.0,102.17284608050456,1051.5238095238096,30.0,0.0,4095.0,22082.0,1679.2709018811593,2144.095238095238,2455.0,593.0,2504.0,45026.0,596.3282573182244,0.4521399218201865,0.5256032596964902,0.9507713373897104,0.610376857057357,-0.06639054696065293,-0.5113634520051727
ID156488,156488,5,3913.56298828125,245.55695246316904,569.9989774881632,0.0,8.24455976486206,20,7.5,1,,86.23809523809524,45.0,28.0,446.0,1811.0,103.83925306063443,885.1904761904761,0.0,0.0,4095.0,18589.0,1537.678530091632,2218.6666666666665,2431.0,834.0,2470.0,46592.0,461.5322668387697,0.36242241865713754,0.4418459400334988,0.9194589292167897,0.5515116472342778,-0.04752462091205978,-0.4797167561463407
ID153801,153801,5,4131.76611328125,599.8994053071717,569.5461480114152,0.0,3.7100518941879272,9,7.5,1,,86.52380952380952,42.0,29.0,385.0,1817.0,95.77975728076316,1017.4761904761905,9.0,0.0,4095.0,21367.0,1619.3358397518293,2191.0476190476193,2468.0,737.0,2513.0,46012.0,578.9060784091383,0.38293216630196936,0.5002796835891592,0.9693087557603687,0.6185369476986011,-0.06433557190281787,-0.5204808431750042
ID156169,156169,5,3728.318603515625,315.29381044941493,570.8891361059618,0.0,7.4201037883758545,18,7.5,1,,85.28571428571429,51.0,29.0,411.0,1791.0,98.55868447637828,853.4761904761905,0.0,0.0,4095.0,17923.0,1360.443737133132,2219.285714285714,2450.0,626.0,2544.0,46605.0,557.6214793977313,0.3696587324347577,0.4670893745213061,0.9735726476903594,0.6189507114951105,-0.053220178873432576,-0.44743613583443165
ID154447,154447,5,4132.53759765625,634.4382486735681,569.6649656236511,0.0,3.297823905944824,8,7.5,1,,104.9047619047619,56.0,31.0,335.0,2203.0,97.02005192840538,1671.1904761904761,175.0,0.0,4095.0,35095.0,1981.0239427893753,2053.7619047619046,2464.0,741.0,2520.0,43129.0,588.8532843384594,0.3721582061663033,0.5865257828016212,0.6737209829146448,0.6791461389458869,-0.08596436386370743,-0.6560369689429837
ID152211,152211,5,4041.1494140625,826.4189538035924,569.2210710360778,0.0,0.824455976486206,2,7.5,1,,85.66666666666667,34.0,31.0,322.0,1799.0,87.39355430083693,1020.4761904761905,4.0,0.0,4095.0,21430.0,1668.3507310828745,2135.5238095238096,2449.0,504.0,2495.0,44846.0,611.3376005978708,0.37197330791229744,0.5315309730106275,0.9168800384628287,0.5851444617059343,-0.07234445257493911,-0.5448435250957686
ID155536,155536,5,4247.2275390625,207.95801769835919,569.8141462864636,0.0,8.656787753105164,21,7.5,1,,92.71428571428571,39.0,31.0,619.0,1947.0,132.51646797932057,984.0,0.0,0.0,4095.0,20664.0,1672.655822337638,2202.714285714286,2434.0,578.0,2465.0,46257.0,511.0061783244057,0.3893497457853893,0.3921345513253102,0.983585313174946,0.5834177777788878,-0.0489437162683115,-0.44366251394001566
ID154902,154902,5,3673.6474609375,569.6561970672186,569.0361481178111,0.0,4.12227988243103,10,7.5,1,,74.0,39.0,30.0,247.0,1554.0,73.58056808696166,881.2857142857143,146.0,0.0,4095.0,18507.0,1604.154361115449,2206.7619047619046,2492.0,729.0,2562.0,46342.0,584.196191767963,0.3282051282051282,0.49702563492315516,0.8513711220317365,0.505272892642394,-0.05738774036566859,-0.4599522981127325
ID153239,153239,5,3762.91748046875,673.5234149436477,569.1388184587472,0.0,2.885595917701721,7,7.5,1,,114.33333333333333,49.0,31.0,474.0,2401.0,117.40797815026599,1751.3809523809523,288.0,0.0,4095.0,36779.0,1962.9916575520758,2076.7619047619046,2282.0,407.0,2573.0,43612.0,610.5231285350216,0.4316166057986136,0.5871873213099871,0.6011928732354509,0.6699807722599945,-0.07707039898844274,-0.5681115454667692
ID152020,152020,5,3348.41357421875,793.0772756649607,569.0284645491689,0.0,1.236683964729309,3,7.5,1,,107.04761904761905,59.0,30.0,382.0,2248.0,103.99349796524598,1373.3809523809523,142.0,0.0,4095.0,28841.0,1833.6072500999355,2089.1428571428573,2438.0,604.0,2556.0,43872.0,638.7426152774126,0.2558659217877095,0.419440142629156,0.37742303306727476,0.4104646468538627,-0.05933811468819345,-0.41264105802140133
ID154908,154908,5,4108.73876953125,420.72463209357227,572.9966009365465,0.0,6.183419823646545,15,7.5,1,,99.38095238095238,53.0,29.0,639.0,2087.0,140.0498040664378,955.4761904761905,0.0,0.0,4095.0,20065.0,1521.388892395617,2221.095238095238,2465.0,634.0,2600.0,46643.0,519.3793319686397,0.4101351351351351,0.41277832693075195,0.9610046911649727,0.6155403100134323,-0.0523663920520921,-0.4726337290814882
ID157276,157276,5,3828.287353515625,77.12736227890994,569.2396596342044,0.0,10.305699706077576,25,7.5,1,,96.57142857142857,36.0,29.0,432.0,2028.0,116.09417359565099,900.8571428571429,30.0,0.0,4095.0,18918.0,1606.9106162358344,2101.0476190476193,2387.0,681.0,2459.0,44122.0,566.7802463204303,0.4220352353405207,0.493749400129895,0.8890137047854414,0.5276762520959829,-0.06557316291899845,-0.5202738703321724
ID155744,155744,5,4118.09033203125,280.1226477374014,570.0169227903647,0.0,7.8323317766189575,19,7.5,1,,78.52380952380952,33.0,29.0,442.0,1649.0,101.9919698052837,944.4761904761905,0.0,0.0,4095.0,19834.0,1563.7136444709952,2231.3809523809523,2439.0,544.0,2479.0,46859.0,459.2738264032118,0.39082762256193987,0.4326904604862937,0.9601235330450897,0.5917080202206212,-0.04746997870686108,-0.48425307326245365
ID154017,154017,5,4228.0810546875,535.3729350002352,569.8367834608217,0.0,4.534507870674133,11,7.5,1,,84.57142857142857,63.0,31.0,342.0,1776.0,75.12427798559625,995.1428571428571,0.0,0.0,4095.0,20898.0,1643.9584935671062,2205.7619047619046,2482.0,826.0,2638.0,46321.0,569.6461976316444,0.35391652372784455,0.5885485611291069,0.9884393063583814,0.6018139428267489,-0.06148013260967021,-0.5073115495891828
ID155300,155300,5,3523.73095703125,484.0202219223113,575.0337867868342,0.0,5.358963847160339,13,7.5,1,,85.66666666666667,36.0,29.0,333.0,1799.0,94.37708055101797,894.2857142857143,37.0,0.0,4095.0,18780.0,1628.6863154965458,2252.904761904762,2485.0,641.0,2529.0,47311.0,537.0125608178922,0.3545411764705883,0.47517085539635706,0.47938083421954397,0.35585208953802244,-0.04074370697782868,-0.35638077457531203
ID152682,152682,5,3863.1953125,892.2837691479174,569.2715518755278,0.0,0.0,0,7.5,1,,78.38095238095238,35.0,31.0,312.0,1646.0,84.72808046360792,947.9047619047619,76.0,0.0,4095.0,19906.0,1601.5267997995509,2151.5714285714284,2441.0,680.0,2636.0,45183.0,611.711171340574,0.35529024289831207,0.48502501024898304,0.9099064523866636,0.563955892779016,-0.06266385567475478,-0.4702849725600397
ID158762,158762,5,3750.197998046875,12.78429181923228,569.261388945254,0.0,11.130155682563782,27,7.5,1,,95.19047619047619,42.0,30.0,335.0,1999.0,98.25152367654103,904.047619047619,0.0,0.0,4095.0,18985.0,1607.4895171101575,2156.285714285714,2412.0,980.0,2479.0,45282.0,513.0997118355402,0.36742197520307823,0.5206510799076376,0.930743415031018,0.5422237833226987,-0.055784057676368,-0.4965617957068326
ID153256,153256,5,3697.93359375,761.9648304866635,569.1235011228507,0.0,1.648911952972412,4,7.5,1,,107.52380952380952,35.0,30.0,441.0,2258.0,113.76582045923067,1568.142857142857,230.0,0.0,4095.0,32931.0,1952.318065421572,2069.0476190476193,2444.0,509.0,2581.0,43450.0,634.7547145307765,0.3701456310679611,0.5106563452953535,0.5370451402866994,0.5612924696954045,-0.0749783780187612,-0.5284193389798031
ID153580,153580,5,3715.61328125,702.2861579997312,569.0726456449371,0.0,2.473367929458618,6,7.5,1,,119.61904761904762,54.0,28.0,453.0,2512.0,127.30768876641984,1890.3809523809523,841.0,0.0,4095.0,39698.0,1923.2007039357716,2070.9523809523807,2248.0,670.0,2578.0,43490.0,549.1796132587658,0.48091378039793664,0.6102575338793578,0.5816802713296046,0.7229701319374631,-0.07168357409294908,-0.5823838423926208
ID156657,156657,5,4279.6923828125,348.968092086098,572.0380696264276,0.0,7.0078758001327515,17,7.5,1,,71.42857142857143,35.0,29.0,416.0,1500.0,88.97784635996278,938.0952380952381,18.0,0.0,4095.0,19700.0,1504.6446392674222,2217.809523809524,2480.0,547.0,2560.0,46574.0,566.501952251501,0.29701686121919585,0.36766776284895686,0.9188389563269331,0.5970955820532385,-0.05697262985254438,-0.4730366584107042
ID154741,154741,5,3911.943115234375,454.9933457501676,573.9156205690107,0.0,5.771191835403442,14,7.5,1,,93.0952380952381,47.0,30.0,463.0,1955.0,106.13524615409565,936.1428571428571,27.0,0.0,4095.0,19659.0,1609.0794351340858,2195.4285714285716,2483.0,453.0,2505.0,46104.0,584.2075462905774,0.3588184187662902,0.4632454198606424,0.9399052693901717,0.5637651177036292,-0.061352878302030844,-0.49126376717025466
ID157493,157493,5,3489.4404296875,42.39505425449281,566.4635189272744,0.0,10.717927694320679,26,7.5,1,,75.71428571428571,33.0,29.0,410.0,1590.0,99.7432418047172,870.2380952380952,110.0,0.0,4095.0,18275.0,1370.0748849884776,2185.4285714285716,2396.0,470.0,2444.0,45894.0,471.3435659292032,-0.23174488131907958,-0.4579615681431675,0.6280442311332836,0.49005837127823365,-0.04365832884012783,-0.42333390908254154
ID155962,155962,5,4098.484375,384.25707470922293,571.9525304640003,0.0,6.595647811889648,16,7.5,1,,63.095238095238095,34.0,29.0,302.0,1325.0,64.91294536677931,978.5714285714286,116.0,0.0,4095.0,20550.0,1412.9996309776084,2237.3333333333335,2459.0,609.0,2654.0,46984.0,530.4956487411874,0.21309224078736552,0.34148298989389203,0.8664850136239783,0.6430089638047659,-0.05193675071822589,-0.4620791008609086
ID156603,156603,5,4253.99560546875,138.93270377161184,569.3582811330446,0.0,9.48124372959137,23,7.5,1,,85.0952380952381,33.0,29.0,372.0,1787.0,90.96257733920295,1112.4761904761904,38.0,0.0,4095.0,23362.0,1756.6318515570538,2128.6666666666665,2416.0,465.0,2475.0,44702.0,585.3116548757025,0.3878264246189691,0.5228471444050284,0.9639359421630029,0.62167130698424,-0.0658596919251154,-0.512811865959688
ID157055,157055,5,4287.54248046875,175.24103683559332,569.7916655451485,0.0,9.069015741348267,22,7.5,1,,86.52380952380952,35.0,28.0,418.0,1817.0,108.95164938981836,1009.4761904761905,0.0,0.0,4095.0,21199.0,1757.9902337341816,2134.4761904761904,2426.0,547.0,2456.0,44824.0,564.2176547262253,0.40539495310838247,0.45815430006084357,0.9716790289952798,0.5659736734502455,-0.06361599565483063,-0.5140282426372098
ID157692,157692,5,3767.920654296875,106.79806862281994,569.5631200737336,0.0,9.893471717834473,24,7.5,1,,80.28571428571429,33.0,28.0,275.0,1686.0,85.72522549235019,902.5714285714286,44.0,0.0,4095.0,18954.0,1617.1103725914497,2129.0,2419.0,436.0,2474.0,44709.0,569.151297986748,0.3915196533580936,0.5270160698801896,0.948121025245712,0.5432750473783953,-0.06470440567340276,-0.517562605257007
ID154237,154237,5,4490.5009765625,507.9353287615586,571.719747927565,0.0,4.946735858917236,12,7.5,1,,90.9047619047619,48.0,30.0,350.0,1909.0,89.87263474601417,1268.5714285714287,69.0,0.0,4095.0,26640.0,1756.024446624493,2196.5714285714284,2500.0,468.0,2533.0,46128.0,571.5196034633084,0.3224800831312781,0.49329068251556407,0.5236134345644062,0.4965355539922185,-0.05262590399026501,-0.4269944771918595
ID152962,152962,6,4128.591796875,819.4816874512052,709.1412681602745,0.0,2.061139941215515,5,7.5,1,,284.14285714285717,44.0,30.0,1842.0,5967.0,481.4341373141591,1077.2857142857142,58.0,0.0,4095.0,22623.0,1739.4301119291094,1926.4285714285713,2144.0,444.0,2579.0,40455.0,693.8235778228188,0.6980044819122826,0.4852317788688568,0.8483409418180704,0.5685154294851942,-0.09538384134837119,-0.5855234860636921
ID156035,156035,6,3711.489501953125,820.9251990013856,709.0376906182531,0.0,6.595647811889648,16,7.5,1,,257.23809523809524,47.0,29.0,1438.0,5402.0,404.89293705397046,1039.904761904762,0.0,0.0,4095.0,21838.0,1646.2287782918236,1930.5714285714287,2151.0,436.0,2581.0,40542.0,692.9276709317193,0.6648432082594962,0.5074239685366383,0.7563663050799747,0.544064575784005,-0.09260906786631529,-0.5687049963548941
ID158400,158400,6,3983.4375,820.632442649478,709.5212867882836,0.0,11.542383670806885,28,7.5,1,,328.95238095238096,51.0,30.0,1840.0,6908.0,544.3320196525717,989.3333333333334,0.0,0.0,4095.0,20776.0,1666.9507591207766,1930.3809523809523,2140.0,433.0,2583.0,40538.0,693.5568813147538,0.7317080813461598,0.5106958348978358,0.801048935893546,0.5279385814082445,-0.09355574437636954,-0.5745400286719262
ID156807,156807,6,3811.05810546875,820.8345472120252,709.2472416543909,0.0,8.24455976486206,20,7.5,1,,325.0952380952381,35.0,29.0,1870.0,6827.0,539.8885908001673,1045.047619047619,0.0,0.0,4095.0,21946.0,1713.0804264887995,1926.7619047619048,2152.0,436.0,2584.0,40462.0,698.8031843632301,0.7178624225458433,0.5032563858215481,0.7630318427844109,0.5280448713008791,-0.09456930672298289,-0.575967746347427
ID157767,157767,6,4076.657958984375,820.2202086169535,709.2633716581411,0.0,9.893471717834473,24,7.5,1,,275.85714285714283,43.0,29.0,1572.0,5793.0,485.3303293339791,1049.7619047619048,0.0,0.0,4095.0,22045.0,1658.7714099526165,1934.6666666666667,2162.0,445.0,2592.0,40628.0,694.800067165608,0.7297055200985332,0.479570276020878,0.8176945910290238,0.5693829691115606,-0.09346646770887077,-0.5741802498925019
ID152517,152517,6,3902.630126953125,820.2302931762842,708.9405502718034,0.0,0.412227988243103,1,7.5,1,,306.7142857142857,50.0,28.0,1948.0,6441.0,504.22724468806155,1108.142857142857,4.0,0.0,4095.0,23271.0,1726.2318582888652,1921.7619047619048,2154.0,445.0,2575.0,40357.0,690.9551291337161,0.6979043100039543,0.5000579794113356,0.7970578014595159,0.5694484175343647,-0.09539313312898215,-0.5865931183081017
ID153865,153865,6,3974.743896484375,820.4050609767338,709.3413276933569,0.0,3.7100518941879272,9,7.5,1,,282.7142857142857,39.0,29.0,1771.0,5937.0,488.81910180118194,967.2380952380952,0.0,0.0,4095.0,20312.0,1621.2892371431417,1928.5238095238096,2146.0,437.0,2597.0,40499.0,693.6539208458075,0.7266877522085288,0.48681462086371835,0.8471541758079367,0.5472202988997273,-0.09418474614180267,-0.5781667298277519
ID157129,157129,6,4109.603515625,819.801938940716,709.239907433078,0.0,9.069015741348267,22,7.5,1,,301.1904761904762,43.0,29.0,1523.0,6325.0,494.6078870223987,1093.8095238095239,23.0,0.0,4095.0,22970.0,1727.1031416521603,1927.6190476190477,2139.0,437.0,2586.0,40480.0,694.5431934869476,0.6514360313315928,0.48041904274827485,0.8207579886054001,0.5709739786806316,-0.09459198765352714,-0.5799118230526276
ID155022,155022,6,4026.560302734375,819.852589747944,709.0568521499209,0.0,5.771191835403442,14,7.5,1,,310.42857142857144,57.0,27.0,1557.0,6519.0,459.37692273650094,1064.6190476190477,0.0,0.0,4095.0,22357.0,1690.9747329924974,1930.5714285714287,2152.0,430.0,2591.0,40542.0,694.7573368758743,0.6629041515209488,0.5387732551423056,0.8096789533860148,0.5633761068794094,-0.09368162498847318,-0.5744554561335241
ID156815,156815,6,3985.345947265625,819.8319967891084,709.0066863813979,0.0,7.0078758001327515,17,7.5,1,,271.85714285714283,53.0,30.0,1514.0,5709.0,426.6921941768194,1086.6666666666667,0.0,0.0,4095.0,22820.0,1762.9382953845356,1926.1904761904761,2150.0,442.0,2581.0,40450.0,690.4923329804335,0.7159603246167718,0.5316646190230849,0.8198492762869333,0.5553769185561177,-0.09463270513451809,-0.58315878024105
ID156239,156239,6,4143.865234375,819.8425177517768,709.3141982043194,0.0,7.4201037883758545,18,7.5,1,,292.6190476190476,65.0,31.0,1697.0,6145.0,469.5986026587468,979.2857142857143,0.0,0.0,4095.0,20565.0,1652.420531912417,1928.3333333333333,2147.0,445.0,2598.0,40495.0,694.0996566296034,0.7312297506691082,0.5263867370791716,0.877696363760871,0.5540357205199168,-0.09514445958930125,-0.5842443597983388
ID160525,160525,6,4018.5478515625,819.6537121695958,709.1018465073224,0.0,14.427979588508606,35,7.5,1,,354.0,45.0,30.0,1957.0,7434.0,582.2571596811841,1184.904761904762,0.0,0.0,4095.0,24883.0,1836.162054524652,1926.6666666666667,2140.0,434.0,2570.0,40460.0,693.6539002509344,0.693924634709049,0.49812305347095054,0.7649708297129078,0.5593836584783088,-0.09323935533934892,-0.5712159772083064
ID152083,152083,6,3977.93701171875,820.0390585841061,709.1806760812354,0.0,1.236683964729309,3,7.5,1,,335.3809523809524,33.0,28.0,2260.0,7043.0,577.4675294932588,1112.6190476190477,0.0,0.0,4095.0,23365.0,1776.7421162394523,1917.142857142857,2145.0,422.0,2569.0,40260.0,698.5671968904842,0.7337682318911933,0.49159638920315496,0.7664458451855561,0.5434170192382507,-0.09519956850053936,-0.5775086108027166
ID153361,153361,6,4073.953125,820.1262596763122,709.3866484386898,0.0,2.885595917701721,7,7.5,1,,329.3333333333333,63.0,31.0,1633.0,6916.0,517.012798036309,1034.2380952380952,0.0,0.0,4095.0,21719.0,1693.6820216546525,1922.142857142857,2149.0,441.0,2584.0,40365.0,695.1343960497342,0.6906951871657754,0.5204577804560188,0.823842463812233,0.5516650859778414,-0.09554578988496863,-0.5842138515443098
ID157969,157969,6,3918.0859375,820.4706912834731,709.2499156571332,0.0,11.954611659049988,29,7.5,1,,289.2857142857143,39.0,29.0,1673.0,6075.0,462.4183325579927,991.3333333333334,0.0,0.0,4095.0,20818.0,1632.43984064753,1927.3333333333333,2154.0,442.0,2564.0,40474.0,688.7919376221917,0.7124735729386893,0.5205552391980423,0.8288876931355215,0.5504541796633056,-0.09442236535562562,-0.583509539984078
ID158614,158614,6,4085.252685546875,819.9589972187911,709.2846603930996,0.0,12.779067635536194,31,7.5,1,,367.5238095238095,62.0,29.0,2057.0,7718.0,588.3139994125262,1068.4285714285713,0.0,0.0,4095.0,22437.0,1735.834138719151,1925.2857142857142,2141.0,438.0,2579.0,40431.0,696.3255088575416,0.7272498391473411,0.5260593756856735,0.8193207042296348,0.5543855873704112,-0.09405932274598772,-0.574136246913661
ID154517,154517,6,4058.690185546875,819.8723128130438,709.2725124140319,0.0,3.297823905944824,8,7.5,1,,298.14285714285717,44.0,29.0,1944.0,6261.0,527.5869867343475,1085.1904761904761,0.0,0.0,4095.0,22789.0,1767.3154392764077,1928.8095238095239,2146.0,439.0,2586.0,40505.0,692.1871581478249,0.741343345848978,0.4811664222964732,0.7992085187853427,0.5455072206736665,-0.09427085225859284,-0.5800626319567704
ID159061,159061,6,4104.07080078125,819.664619544052,709.1276278247649,0.0,13.191295623779297,32,7.5,1,,297.5238095238095,58.0,28.0,1569.0,6248.0,463.6202777109322,1089.8095238095239,0.0,0.0,4095.0,22886.0,1749.0589074999052,1923.095238095238,2140.0,441.0,2585.0,40385.0,692.3374108599003,0.7054147190282848,0.5308891008740892,0.8308067677292909,0.5655013869767516,-0.09528516663072976,-0.5850952541048012
